published,title,summary,link,source
2024-10-08 07:00:00,Discover New Paths to supply chain resilience: How are European businesses responding to disruption? - Maersk,"<a href=""https://news.google.com/rss/articles/CBMi5wFBVV95cUxPdTk2YkJPb0FQaUd6LWFPbFhnOW54d051TEwxRzB0N0hUYWpEV1Y5RjdSeXRicVRKSE12LURqcjlsbkU4QlRpdGlraEotejI2Vm5GQWlmTUNjN2VEcHdVZDN2eE5ULXlXUzFOck1XOEluWmgzemcyM0huM1p5cTQtcW5DMEt0dExYVGo5R284Y3VCdnl5dGpxNTFKMGdWMng5YXB0N1ZfX3pkd2xZOG9UR2NjdlR2eVExMDNZNmZyUXd3RW9vNmJ3dTB0VVhlOFM0a093aFhWNXVJZEFWaFpkQ1lsVzhQRkk?oc=5"" target=""_blank"">Discover New Paths to supply chain resilience: How are European businesses responding to disruption?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Maersk</font>",https://news.google.com/rss/articles/CBMi5wFBVV95cUxPdTk2YkJPb0FQaUd6LWFPbFhnOW54d051TEwxRzB0N0hUYWpEV1Y5RjdSeXRicVRKSE12LURqcjlsbkU4QlRpdGlraEotejI2Vm5GQWlmTUNjN2VEcHdVZDN2eE5ULXlXUzFOck1XOEluWmgzemcyM0huM1p5cTQtcW5DMEt0dExYVGo5R284Y3VCdnl5dGpxNTFKMGdWMng5YXB0N1ZfX3pkd2xZOG9UR2NjdlR2eVExMDNZNmZyUXd3RW9vNmJ3dTB0VVhlOFM0a093aFhWNXVJZEFWaFpkQ1lsVzhQRkk?oc=5,Maersk
2025-03-01 08:00:00,The retail supply chain awaits 2025’s disruption - logisticsmgmt.com,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQSWx0a3gyRUQzZUNWT3RDaGVyTGd0ZzFfSWJ2NXFNYUU3aXh3U0pHbXpxMlpMQXdSNG5McEhmUWRkSEEzZ2JTWXJ2YzVxelZvT1RpM19nS1RzcVBCb2hOdkt0RThDNWhGeXl6Z19xSVJzaWw3QWN5c3c0NDB6NVhIcXozdGRzYnFBdXVianN3?oc=5"" target=""_blank"">The retail supply chain awaits 2025’s disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">logisticsmgmt.com</font>",https://news.google.com/rss/articles/CBMijgFBVV95cUxQSWx0a3gyRUQzZUNWT3RDaGVyTGd0ZzFfSWJ2NXFNYUU3aXh3U0pHbXpxMlpMQXdSNG5McEhmUWRkSEEzZ2JTWXJ2YzVxelZvT1RpM19nS1RzcVBCb2hOdkt0RThDNWhGeXl6Z19xSVJzaWw3QWN5c3c0NDB6NVhIcXozdGRzYnFBdXVianN3?oc=5,logisticsmgmt.com
2025-01-08 21:16:25,Supply Chain Resilience and the Effects of Economic Shocks - Federal Reserve Bank of Richmond,"<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxNeDl3OXZVSk8tXzYtZmM5d1AwQ1V6aTRuZ1V5S3pWZTdpcE5yLTdhNFZSVjNQekk3NC1mcl9xNlh1RGZianRKT3YxbHVqSmFBWkNTelEyRTJFUFNTdi15MzhPc3VEYkgtV045XzdPWDA0RnBUa2l1aXEzd3pZYXJwQWlYd1I?oc=5"" target=""_blank"">Supply Chain Resilience and the Effects of Economic Shocks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Federal Reserve Bank of Richmond</font>",https://news.google.com/rss/articles/CBMihAFBVV95cUxNeDl3OXZVSk8tXzYtZmM5d1AwQ1V6aTRuZ1V5S3pWZTdpcE5yLTdhNFZSVjNQekk3NC1mcl9xNlh1RGZianRKT3YxbHVqSmFBWkNTelEyRTJFUFNTdi15MzhPc3VEYkgtV045XzdPWDA0RnBUa2l1aXEzd3pZYXJwQWlYd1I?oc=5,Federal Reserve Bank of Richmond
2025-04-15 07:00:00,Winners & Losers: Cleo Research Unveils Key Lessons from Five Years of Supply Chain Disruption - Business Wire,"<a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxOcWhUZFRqWlBFWHRkRzQydDNfMWRhUmVwc0dWN1pkSXRUZGdCSklBQ0tOMk1WZWNvcUV4OFZJd2djeXkzVmszTlVXeVo3c184WVB6enZfcFVEeUk0aU1xOVkyY3NuRlAzUkV3N3pLbHQwMzBTLVNpeF9KNmVWV1pVdFI4UzdyT0prVE5vQVRsZTFROGxsdDFlYWZyNjN4emdCOTV6LW5kODdhME05RExrXzJMOXg1UEV6WVI1V19maFVBTTZTNEQ3T0FEc1ZUcWtwMlZGRUppVDR0cjR3U2QtU0RB?oc=5"" target=""_blank"">Winners & Losers: Cleo Research Unveils Key Lessons from Five Years of Supply Chain Disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Wire</font>",https://news.google.com/rss/articles/CBMi4gFBVV95cUxOcWhUZFRqWlBFWHRkRzQydDNfMWRhUmVwc0dWN1pkSXRUZGdCSklBQ0tOMk1WZWNvcUV4OFZJd2djeXkzVmszTlVXeVo3c184WVB6enZfcFVEeUk0aU1xOVkyY3NuRlAzUkV3N3pLbHQwMzBTLVNpeF9KNmVWV1pVdFI4UzdyT0prVE5vQVRsZTFROGxsdDFlYWZyNjN4emdCOTV6LW5kODdhME05RExrXzJMOXg1UEV6WVI1V19maFVBTTZTNEQ3T0FEc1ZUcWtwMlZGRUppVDR0cjR3U2QtU0RB?oc=5,Business Wire
2025-01-30 08:00:00,Disruption and the effect on supply chains - Business Reporter,"<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxOcTZVV2pUVWxmYTBmSms5SUVMcW55SHdWZWg3anY5T1ZURVVDVV85cnlyRDVzcnBOWEREN1hFM3g2Nm8wUXg1dUNSTXNzWEFuWnNmbEpvdnNPZXNaQVhXbVY2THExWVBiOTlHZW9vOVpYSHFoanA4WTlZdGZmbnBUakp4Q3pVQ3FOcTRSaWpXZXFtc3BRY2c?oc=5"" target=""_blank"">Disruption and the effect on supply chains</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Reporter</font>",https://news.google.com/rss/articles/CBMilgFBVV95cUxOcTZVV2pUVWxmYTBmSms5SUVMcW55SHdWZWg3anY5T1ZURVVDVV85cnlyRDVzcnBOWEREN1hFM3g2Nm8wUXg1dUNSTXNzWEFuWnNmbEpvdnNPZXNaQVhXbVY2THExWVBiOTlHZW9vOVpYSHFoanA4WTlZdGZmbnBUakp4Q3pVQ3FOcTRSaWpXZXFtc3BRY2c?oc=5,Business Reporter
2025-07-14 07:00:00,Why Fashion Should Focus on Data Management to Weather Global Disruption - Sourcing Journal,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxPLUZvdXpWRXJycGxFdzBOQTVCUVhRSjc5S0dZZ0gxbHFNbDFLcnFTSU5PdHN0ZkNyd09md19CVFZCY0xhNWY1UmFtOUFiVzYyYl9DS3ZBSWluZzZnNjN6ek15X0o1N1M5UEFWX3FFdHRhZmRmVEdDd1JYVGRFWnp0UXAyUTBMWkhUVFB0Nm5DOVIyQVE?oc=5"" target=""_blank"">Why Fashion Should Focus on Data Management to Weather Global Disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sourcing Journal</font>",https://news.google.com/rss/articles/CBMikwFBVV95cUxPLUZvdXpWRXJycGxFdzBOQTVCUVhRSjc5S0dZZ0gxbHFNbDFLcnFTSU5PdHN0ZkNyd09md19CVFZCY0xhNWY1UmFtOUFiVzYyYl9DS3ZBSWluZzZnNjN6ek15X0o1N1M5UEFWX3FFdHRhZmRmVEdDd1JYVGRFWnp0UXAyUTBMWkhUVFB0Nm5DOVIyQVE?oc=5,Sourcing Journal
2024-10-13 07:00:00,"Supply chain shortages, large firms’ market power, and inflation - CEPR","<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxNZ0U4blFQLWRfVmttV3FmV0lmZFMxcU9OWU5JNUpMbzJNRER2aWs1akhZUlJqdVkwR1hmTHZ3bEpHTGZTNC1sS1poaHR1TWVQRHNYU2FzS2NpZWkzLXlhb2I1WGRXc0w5TlRfM0pQTHd6VEdZWUxveWlhSE90NDhVT3ZUZUpKbUtpYW1vTDlaQkFlX2NhcG9r?oc=5"" target=""_blank"">Supply chain shortages, large firms’ market power, and inflation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CEPR</font>",https://news.google.com/rss/articles/CBMilwFBVV95cUxNZ0U4blFQLWRfVmttV3FmV0lmZFMxcU9OWU5JNUpMbzJNRER2aWs1akhZUlJqdVkwR1hmTHZ3bEpHTGZTNC1sS1poaHR1TWVQRHNYU2FzS2NpZWkzLXlhb2I1WGRXc0w5TlRfM0pQTHd6VEdZWUxveWlhSE90NDhVT3ZUZUpKbUtpYW1vTDlaQkFlX2NhcG9r?oc=5,CEPR
2025-03-12 07:00:00,Global trade in 2025: Readying your company’s supply chain in a time of tariff wars - Thomson Reuters,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxNckVGYVZPeldQZFhoRUxqTTlVX2pGU3hyWHVMbzUyMWFrTkhFWkprUGZlelZLU3ZLUkRSM2NBVEZfdUxjMlFVbFdPeVlYSWJuVTRXMjdVbkZvWXlMUzAzVmtsdVUzLTA1ZjRqRHdVcGdndW1iTi1nNlUzTElkdzFweGpxZ0dZRnBuSi1jWQ?oc=5"" target=""_blank"">Global trade in 2025: Readying your company’s supply chain in a time of tariff wars</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Thomson Reuters</font>",https://news.google.com/rss/articles/CBMijAFBVV95cUxNckVGYVZPeldQZFhoRUxqTTlVX2pGU3hyWHVMbzUyMWFrTkhFWkprUGZlelZLU3ZLUkRSM2NBVEZfdUxjMlFVbFdPeVlYSWJuVTRXMjdVbkZvWXlMUzAzVmtsdVUzLTA1ZjRqRHdVcGdndW1iTi1nNlUzTElkdzFweGpxZ0dZRnBuSi1jWQ?oc=5,Thomson Reuters
2025-07-26 03:47:00,American Airlines’ new Airbus jet grounded by supply chain issue - The Business Times,"<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxNdUlXNEpyT1ZUbUVCSy1IUVhoVWZnY2J4QWpqRDhkcTBDUU5yNmwxYXI2aHRWS0tjQlFabWxxSWF4ZGVHdEJncHRqd3EwblFEeUMyZnl1S3RkdGUwSGY1bm9sRWU3SENJdWxhd3g0cEdhU0R5OGphb0wxZS1INkJBeTdKZHZpLXBBMFE1bW04OHJnbDAzT2d3dWY5ZDdTTlVhTnR5RVNydXpfT3pJT0puZHZfSHloLVZtbUVRRlB4M1VxVVg1VHFqTUFvVQ?oc=5"" target=""_blank"">American Airlines’ new Airbus jet grounded by supply chain issue</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Business Times</font>",https://news.google.com/rss/articles/CBMiywFBVV95cUxNdUlXNEpyT1ZUbUVCSy1IUVhoVWZnY2J4QWpqRDhkcTBDUU5yNmwxYXI2aHRWS0tjQlFabWxxSWF4ZGVHdEJncHRqd3EwblFEeUMyZnl1S3RkdGUwSGY1bm9sRWU3SENJdWxhd3g0cEdhU0R5OGphb0wxZS1INkJBeTdKZHZpLXBBMFE1bW04OHJnbDAzT2d3dWY5ZDdTTlVhTnR5RVNydXpfT3pJT0puZHZfSHloLVZtbUVRRlB4M1VxVVg1VHFqTUFvVQ?oc=5,The Business Times
2024-09-12 07:00:00,6 ways to manage material shortages the smart way and meet supply chain SLAs - Celonis,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxOQUdlbmszbXFfQUJ4amNBRFRLZHVrWkFlZzk3Z1hDUlJvanFWZk5TUmpRTUFzVkdfNlh6cFliSDZoRDJ4X2hJMlNjeHhkdXlKVllXcGdJR2lJdjd6WDAwYlI4bFl1MDJfZGRhNjd2V3BDYnRoa2FZSExENTVWdDhlOFBVbkdPN2R3QjBqZUF1dV9DdGlUUnEzQ0xUek1qUF9vRTJ2S19FcFUtZw?oc=5"" target=""_blank"">6 ways to manage material shortages the smart way and meet supply chain SLAs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Celonis</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOQUdlbmszbXFfQUJ4amNBRFRLZHVrWkFlZzk3Z1hDUlJvanFWZk5TUmpRTUFzVkdfNlh6cFliSDZoRDJ4X2hJMlNjeHhkdXlKVllXcGdJR2lJdjd6WDAwYlI4bFl1MDJfZGRhNjd2V3BDYnRoa2FZSExENTVWdDhlOFBVbkdPN2R3QjBqZUF1dV9DdGlUUnEzQ0xUek1qUF9vRTJ2S19FcFUtZw?oc=5,Celonis
2025-01-19 08:00:00,Germanium and gallium supply chain disruption escalates for U.S. - Laser Focus World,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxOblRoeUdsc3EwRUp0UjVsNXZnc0lDbDJ0VXdxODVNWU0wdnBuUXhFQ3Zod21LMXBWMWcyNS1CMEFUZHJSU29HRE9ZenBXOW9pcTFtT2dPVEpMdUFGZ3c5MllocUhzSnBWZXhnM2pJeUtwaGZhVHlEdk9zUTl4bG9DMDd1SXZfcTJZdTM3MmZLQXlnczVGUUFlV0ZYT0RHSGNQenM2aU45SEk3QkQ4QVU3WFpqZWxZMzhpY1E?oc=5"" target=""_blank"">Germanium and gallium supply chain disruption escalates for U.S.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Laser Focus World</font>",https://news.google.com/rss/articles/CBMiugFBVV95cUxOblRoeUdsc3EwRUp0UjVsNXZnc0lDbDJ0VXdxODVNWU0wdnBuUXhFQ3Zod21LMXBWMWcyNS1CMEFUZHJSU29HRE9ZenBXOW9pcTFtT2dPVEpMdUFGZ3c5MllocUhzSnBWZXhnM2pJeUtwaGZhVHlEdk9zUTl4bG9DMDd1SXZfcTJZdTM3MmZLQXlnczVGUUFlV0ZYT0RHSGNQenM2aU45SEk3QkQ4QVU3WFpqZWxZMzhpY1E?oc=5,Laser Focus World
2025-06-26 07:00:00,"Supply chain remains disrupted, but no shortage of food items, fuel in Tripura: Official - ThePrint","<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxOUnhDdnlSdEVCMTV2Q2E3UWsyQWFFLUgtRjlXelJxR3drUkJLN1k4UURJYUlIVWxTMHNBdXU1QUw2WFZTZ1BMVTZ6U1RoZHAzT2lXNno3TU5sQnNING1uc05LWkViY0FMX2tkbWFGbkNoOWZNRW1Qbjg3SnE0eWFDYnk4M2F4bE5YU3UweTJWYW1kcTV4eU96UTg4UnBBWUhmbzUyZWpldHFUSnpSTldrenQ0MjR6SFhYQkhoWNIBwgFBVV95cUxNMGRYMkYyb2ZQbnh5OGVoOVQzUWxTbGhsWXo4ZUpUeGdwUWVSMUNnbmhfU3puaGkzT005Y3lGSk5zaDh6Q3hFaUl3dEVBWTNaTFhZcTRRVXRqOU5TVGZYTURabmIxQlUxLXRDMVJhSjNQby0welZ5SzZSYzl3RGhVWml6V2FseG1Od0pYNEJsYmxxZ2xFOTZ4X2NvUS05RUFyRjcxSWlOR25Uel9RTUJXMnR2QmJvQ3pHckt5X1ZUa2w0Zw?oc=5"" target=""_blank"">Supply chain remains disrupted, but no shortage of food items, fuel in Tripura: Official</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThePrint</font>",https://news.google.com/rss/articles/CBMivAFBVV95cUxOUnhDdnlSdEVCMTV2Q2E3UWsyQWFFLUgtRjlXelJxR3drUkJLN1k4UURJYUlIVWxTMHNBdXU1QUw2WFZTZ1BMVTZ6U1RoZHAzT2lXNno3TU5sQnNING1uc05LWkViY0FMX2tkbWFGbkNoOWZNRW1Qbjg3SnE0eWFDYnk4M2F4bE5YU3UweTJWYW1kcTV4eU96UTg4UnBBWUhmbzUyZWpldHFUSnpSTldrenQ0MjR6SFhYQkhoWNIBwgFBVV95cUxNMGRYMkYyb2ZQbnh5OGVoOVQzUWxTbGhsWXo4ZUpUeGdwUWVSMUNnbmhfU3puaGkzT005Y3lGSk5zaDh6Q3hFaUl3dEVBWTNaTFhZcTRRVXRqOU5TVGZYTURabmIxQlUxLXRDMVJhSjNQby0welZ5SzZSYzl3RGhVWml6V2FseG1Od0pYNEJsYmxxZ2xFOTZ4X2NvUS05RUFyRjcxSWlOR25Uel9RTUJXMnR2QmJvQ3pHckt5X1ZUa2w0Zw?oc=5,ThePrint
2025-01-21 08:00:00,Report: US and China ‘prepared’ for global supply chain disruption following Trump election - PV Tech,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxQSm9Eazg0dUtfWk43Zm9FS052Z2NwZEV2Znk0ajlxNldiRTRmYkU2WmZnXzJEaUh0M1MzcHNwaHF3R1hST1IwOFdLRDJIUG9tZy1XdXRBcUFndTJ5ZFNuUGF0OXZwc0pieDA3REtveTR3RVBYaUFDQkE0bm1wOExiOEk2N1dyMGhpa2h5QUNtd1FRQm9OWldyejVXcw?oc=5"" target=""_blank"">Report: US and China ‘prepared’ for global supply chain disruption following Trump election</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PV Tech</font>",https://news.google.com/rss/articles/CBMimwFBVV95cUxQSm9Eazg0dUtfWk43Zm9FS052Z2NwZEV2Znk0ajlxNldiRTRmYkU2WmZnXzJEaUh0M1MzcHNwaHF3R1hST1IwOFdLRDJIUG9tZy1XdXRBcUFndTJ5ZFNuUGF0OXZwc0pieDA3REtveTR3RVBYaUFDQkE0bm1wOExiOEk2N1dyMGhpa2h5QUNtd1FRQm9OWldyejVXcw?oc=5,PV Tech
2024-10-04 07:00:00,How U.S. Port Strikes Disrupt Supply Chains - Gartner,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxNd3hZR0JYUDI2ZXpSM1ktenBaVjVnSm02RE1JdWVLbFBGNmRkQU94X1ExS0JVWEIydlVmS0FfUUlLQkRhR3dHNzM5Yl9GLS0xV0dNbWxaLVJEYUNTd0ZlR1FncnltSFNXc3BzZDNOdy1OUDc4QkhWVl9BSks2VkxBYjllSQ?oc=5"" target=""_blank"">How U.S. Port Strikes Disrupt Supply Chains</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Gartner</font>",https://news.google.com/rss/articles/CBMigwFBVV95cUxNd3hZR0JYUDI2ZXpSM1ktenBaVjVnSm02RE1JdWVLbFBGNmRkQU94X1ExS0JVWEIydlVmS0FfUUlLQkRhR3dHNzM5Yl9GLS0xV0dNbWxaLVJEYUNTd0ZlR1FncnltSFNXc3BzZDNOdy1OUDc4QkhWVl9BSks2VkxBYjllSQ?oc=5,Gartner
2025-07-17 23:28:07,Trump’s US-Vietnam trade agreement risks supply chain disruption - LSE Blogs,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxOUG9NNUJ6OTNsVkE4VldkOUl1TjVKcFByc0I4SnBXaG45NzViaU9QdlBZYjByWHpXa2FRRTdYdW5uTERuR25NSnJHcE5VbUV3VXhSSFRReWlDRDV3Mkduc2E0bGFLVENMRjE1bUpuUy0xcUtWbEUzdG42eXozck1pU2hiekk2TmpqREdPbVQtM2xKOFBoYjdjV0oydTBsQ0lneTU1YWxfSQ?oc=5"" target=""_blank"">Trump’s US-Vietnam trade agreement risks supply chain disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LSE Blogs</font>",https://news.google.com/rss/articles/CBMipwFBVV95cUxOUG9NNUJ6OTNsVkE4VldkOUl1TjVKcFByc0I4SnBXaG45NzViaU9QdlBZYjByWHpXa2FRRTdYdW5uTERuR25NSnJHcE5VbUV3VXhSSFRReWlDRDV3Mkduc2E0bGFLVENMRjE1bUpuUy0xcUtWbEUzdG42eXozck1pU2hiekk2TmpqREdPbVQtM2xKOFBoYjdjV0oydTBsQ0lneTU1YWxfSQ?oc=5,LSE Blogs
2025-02-28 08:00:00,School Food Authority Survey III on Supply Chain Disruption and Student Participation - USDA Food and Nutrition Service (.gov),"<a href=""https://news.google.com/rss/articles/CBMibkFVX3lxTE5vN3lZcmx3Yi1vREx3bk90S1V4WWtFcmlWSnBWWERDX2lEcUFXeFlHRlNnMElRV1dsUmFoN0pNRDZ4N1VOZk40eG1FRG92V1JRVF9KTHlwd1J3dXhQYlQ5WUk2ZWNkZnNjMnVuTmFn?oc=5"" target=""_blank"">School Food Authority Survey III on Supply Chain Disruption and Student Participation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">USDA Food and Nutrition Service (.gov)</font>",https://news.google.com/rss/articles/CBMibkFVX3lxTE5vN3lZcmx3Yi1vREx3bk90S1V4WWtFcmlWSnBWWERDX2lEcUFXeFlHRlNnMElRV1dsUmFoN0pNRDZ4N1VOZk40eG1FRG92V1JRVF9KTHlwd1J3dXhQYlQ5WUk2ZWNkZnNjMnVuTmFn?oc=5,USDA Food and Nutrition Service (.gov)
2025-04-15 07:00:00,Building Resilient Supply Chains in the Face of Disruption - Supply & Demand Chain Executive,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxNSnNidFhaamFITlU1NWVTaVBqWnJ2cmswX20yalQtQTNZRVRwMDlUMllBNzdiem42UVc4RGRNYm9pczdtZWE5dEJ0aDg3bVJwaWhiVm1icnAtMnlIR2NsLWlyRmpyOC1VMXd2S3hobVR0RlkzOTBFdUFzQll3MTgzR3FvX0ZpSGxIWU1HcF9ENk5MWEh0NVhud1dGbEhhQl85N3NzNHBHQlRMdXZHUFp0MHNFR1NhY0RUak9jdUs1dXVqWFlFTXhyQ01YYkk?oc=5"" target=""_blank"">Building Resilient Supply Chains in the Face of Disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply & Demand Chain Executive</font>",https://news.google.com/rss/articles/CBMizAFBVV95cUxNSnNidFhaamFITlU1NWVTaVBqWnJ2cmswX20yalQtQTNZRVRwMDlUMllBNzdiem42UVc4RGRNYm9pczdtZWE5dEJ0aDg3bVJwaWhiVm1icnAtMnlIR2NsLWlyRmpyOC1VMXd2S3hobVR0RlkzOTBFdUFzQll3MTgzR3FvX0ZpSGxIWU1HcF9ENk5MWEh0NVhud1dGbEhhQl85N3NzNHBHQlRMdXZHUFp0MHNFR1NhY0RUak9jdUs1dXVqWFlFTXhyQ01YYkk?oc=5,Supply & Demand Chain Executive
2025-04-23 07:00:00,Supply Shock: Japan’s Rice Shortage Shakes Tradition - Supply Chain Digital Magazine,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxOM0ZYYnZqOHRxVUlEQnpTZ28xRlptZlQyVTh1ZnhKdXlZOTA5ZERxUHVpUVh3WHNDUDBUdDZPRzA4WFJOanUxUnVpYzBlNzFaS0FJSVhQV3JEY2VwX3FyZ3JKSDltOVRMWnBnY3Z1MFBuUFJ3dDNuWElRUzg3eWdfanBFX3F0VS1qcmk3bThPS0w3LTQwaGtRZkdPNGQ3dGkwbGJiaGF5dmJZbHF2Z080?oc=5"" target=""_blank"">Supply Shock: Japan’s Rice Shortage Shakes Tradition</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Supply Chain Digital Magazine</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxOM0ZYYnZqOHRxVUlEQnpTZ28xRlptZlQyVTh1ZnhKdXlZOTA5ZERxUHVpUVh3WHNDUDBUdDZPRzA4WFJOanUxUnVpYzBlNzFaS0FJSVhQV3JEY2VwX3FyZ3JKSDltOVRMWnBnY3Z1MFBuUFJ3dDNuWElRUzg3eWdfanBFX3F0VS1qcmk3bThPS0w3LTQwaGtRZkdPNGQ3dGkwbGJiaGF5dmJZbHF2Z080?oc=5,Supply Chain Digital Magazine
2025-03-21 07:00:00,How the Heathrow Airport Closure has Impacted Supply Chains - Procurement Magazine,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxQWWVGS2xia1ZsMnlKNHRENGI4aTFuU2EzRlhXem81c0g1NHZURF9UYXBqZnlOcWtxUGRoYmpsTmZBSWhELXV0MnB3Y3lNZmFGVzF3T052aVI0aHhiZmN4VWdXMXcyc3o5NFg0ZUpBMlpMRWhXLVlhNGl1UTZvVWZ0cEVDR1RvY0wxMVFOODFIYlVxU0NGVVJyYmxUQQ?oc=5"" target=""_blank"">How the Heathrow Airport Closure has Impacted Supply Chains</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Procurement Magazine</font>",https://news.google.com/rss/articles/CBMimwFBVV95cUxQWWVGS2xia1ZsMnlKNHRENGI4aTFuU2EzRlhXem81c0g1NHZURF9UYXBqZnlOcWtxUGRoYmpsTmZBSWhELXV0MnB3Y3lNZmFGVzF3T052aVI0aHhiZmN4VWdXMXcyc3o5NFg0ZUpBMlpMRWhXLVlhNGl1UTZvVWZ0cEVDR1RvY0wxMVFOODFIYlVxU0NGVVJyYmxUQQ?oc=5,Procurement Magazine
2025-07-18 03:45:00,"Europe urged to diversify trade markets over US tariff coercion, supply chains disruption - Global Times","<a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTE15dFczZ2hJamJBNFhlZ3JVOGVkRUxXTXRfSExnYjgyZEJCNFJCX3dBREtCZ29pMHdvRWxpNTFiZmNfbDVNMFBzVFNnN0d2cDRDdWtoZkpGOXprc2ZQZmlsS2Zn?oc=5"" target=""_blank"">Europe urged to diversify trade markets over US tariff coercion, supply chains disruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Global Times</font>",https://news.google.com/rss/articles/CBMiYkFVX3lxTE15dFczZ2hJamJBNFhlZ3JVOGVkRUxXTXRfSExnYjgyZEJCNFJCX3dBREtCZ29pMHdvRWxpNTFiZmNfbDVNMFBzVFNnN0d2cDRDdWtoZkpGOXprc2ZQZmlsS2Zn?oc=5,Global Times
2025-07-18 10:45:19,Will supply chain troubles delay the debut of America’s F-47 fighter jet? - South China Morning Post,"<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxQOGoyVlVLUmJjRjBnazdrSURoQzhEQy1FMF9kc1N4aVJGcDlfWEZ5MEVvaEgxOHpQNkZsS1VacG5pR0hnVHFadkRzaVd0aktpOXB5dVg3cW03QlN3N1NFdTBnMXhfTU5WNS1PYjNTNWNWTmVXVHlxb3NEWHBRNzJlaDN4dDIzYlozbVdIX3R6cEo1dDk0aG9DaTN5eXZsNWcyRW5WZ01jYUFKbkQ1OEpvNDZrV19uUTVtWjNVSURR0gG-AUFVX3lxTE41eE55SWFRMTRrTV9NZ2hzS3hTY2ZDUHJqTEtCRUd1U19MRWRSQ3pzcmduQXVUUWkxY0FaRGNtQVZnbF9Za2pjM29QX1NIV1lrQ2JXVThWN1BPT1AwUUg0emxFR3pHM09qekI1SlRwR09uUE1WNXpXYjFGTVN2cHBJQllZX2x0d3BtNW54dmg0UGpFeEVXQWlPeFdCX3d4QzJqVjJ0WXgxY3B1OTU3NVB5dmJvNkdmNDViZmVzcFE?oc=5"" target=""_blank"">Will supply chain troubles delay the debut of America’s F-47 fighter jet?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">South China Morning Post</font>",https://news.google.com/rss/articles/CBMivgFBVV95cUxQOGoyVlVLUmJjRjBnazdrSURoQzhEQy1FMF9kc1N4aVJGcDlfWEZ5MEVvaEgxOHpQNkZsS1VacG5pR0hnVHFadkRzaVd0aktpOXB5dVg3cW03QlN3N1NFdTBnMXhfTU5WNS1PYjNTNWNWTmVXVHlxb3NEWHBRNzJlaDN4dDIzYlozbVdIX3R6cEo1dDk0aG9DaTN5eXZsNWcyRW5WZ01jYUFKbkQ1OEpvNDZrV19uUTVtWjNVSURR0gG-AUFVX3lxTE41eE55SWFRMTRrTV9NZ2hzS3hTY2ZDUHJqTEtCRUd1U19MRWRSQ3pzcmduQXVUUWkxY0FaRGNtQVZnbF9Za2pjM29QX1NIV1lrQ2JXVThWN1BPT1AwUUg0emxFR3pHM09qekI1SlRwR09uUE1WNXpXYjFGTVN2cHBJQllZX2x0d3BtNW54dmg0UGpFeEVXQWlPeFdCX3d4QzJqVjJ0WXgxY3B1OTU3NVB5dmJvNkdmNDViZmVzcFE?oc=5,South China Morning Post
